Source,Target,Relation
OL7WlPot5nzsIzy,yadavtejashwi,follower_of_friend
sukantu27271,yadavtejashwi,follower_of_friend
Shahruk49410515,yadavtejashwi,follower_of_friend
chunnus46833025,yadavtejashwi,follower_of_friend
Sahil_kr0001,yadavtejashwi,follower_of_friend
Mohamme69647053,yadavtejashwi,follower_of_friend
AmanCha84483620,yadavtejashwi,follower_of_friend
md_suhayel,yadavtejashwi,follower_of_friend
mohammad_shahre,yadavtejashwi,follower_of_friend
ImranHu41425304,yadavtejashwi,follower_of_friend
jeelani57849469,yadavtejashwi,follower_of_friend
Virendr79794416,yadavtejashwi,follower_of_friend
AamilAli17,yadavtejashwi,follower_of_friend
salamofficial00,yadavtejashwi,follower_of_friend
yadavtejashwi,DaudIbr29073608,friend_of_friend
yadavtejashwi,ratnesh24792043,friend_of_friend
yadavtejashwi,jash_sudhan,friend_of_friend
yadavtejashwi,ParvejRaza5,friend_of_friend
yadavtejashwi,wasim420123,friend_of_friend
yadavtejashwi,MehdiHu04247125,friend_of_friend
yadavtejashwi,OL7WlPot5nzsIzy,friend_of_friend
yadavtejashwi,sukantu27271,friend_of_friend
yadavtejashwi,Shahruk49410515,friend_of_friend
yadavtejashwi,chunnus46833025,friend_of_friend
yadavtejashwi,Sahil_kr0001,friend_of_friend
yadavtejashwi,Mohamme69647053,friend_of_friend
yadavtejashwi,AmanCha84483620,friend_of_friend
yadavtejashwi,md_suhayel,friend_of_friend
yadavtejashwi,mohammad_shahre,friend_of_friend
yadavtejashwi,ImranHu41425304,friend_of_friend
yadavtejashwi,jeelani57849469,friend_of_friend
yadavtejashwi,Virendr79794416,friend_of_friend
yadavtejashwi,AamilAli17,friend_of_friend
yadavtejashwi,salamofficial00,friend_of_friend
@SitaramYechury,India_Resists,friend
BANERJEEBRP,India_Resists,follower_of_friend
aswin__vijayan,India_Resists,follower_of_friend
StayHuman11,India_Resists,follower_of_friend
SkMahammadAlam3,India_Resists,follower_of_friend
GurliSumeet,India_Resists,follower_of_friend
naps92,India_Resists,follower_of_friend
alwaysontop99,India_Resists,follower_of_friend
Subrata18575439,India_Resists,follower_of_friend
AbdulvahidShibu,India_Resists,follower_of_friend
abhiieeeeee,India_Resists,follower_of_friend
royalflexpie,India_Resists,follower_of_friend
yaminidandshah,India_Resists,follower_of_friend
sibi999,India_Resists,follower_of_friend
bacteriophile,India_Resists,follower_of_friend
arnab__12,India_Resists,follower_of_friend
arko066,India_Resists,follower_of_friend
ss_gurprit,India_Resists,follower_of_friend
rjollytstic,India_Resists,follower_of_friend
Ashar73475904,India_Resists,follower_of_friend
BandaariRavi,India_Resists,follower_of_friend
India_Resists,BANERJEEBRP,friend_of_friend
India_Resists,aswin__vijayan,friend_of_friend
India_Resists,StayHuman11,friend_of_friend
India_Resists,SkMahammadAlam3,friend_of_friend
India_Resists,GurliSumeet,friend_of_friend
India_Resists,naps92,friend_of_friend
India_Resists,alwaysontop99,friend_of_friend
India_Resists,Subrata18575439,friend_of_friend
India_Resists,AbdulvahidShibu,friend_of_friend
India_Resists,abhiieeeeee,friend_of_friend
India_Resists,royalflexpie,friend_of_friend
India_Resists,yaminidandshah,friend_of_friend
India_Resists,sibi999,friend_of_friend
India_Resists,bacteriophile,friend_of_friend
India_Resists,arnab__12,friend_of_friend
India_Resists,arko066,friend_of_friend
India_Resists,ss_gurprit,friend_of_friend
India_Resists,rjollytstic,friend_of_friend
India_Resists,Ashar73475904,friend_of_friend
India_Resists,BandaariRavi,friend_of_friend
@SitaramYechury,Dipankar_cpiml,friend
HindutvaWatchRe,Dipankar_cpiml,follower_of_friend
shadab_anjum01,Dipankar_cpiml,follower_of_friend
MisraSayantan,Dipankar_cpiml,follower_of_friend
surjasakher96,Dipankar_cpiml,follower_of_friend
MDRaquibuzzama8,Dipankar_cpiml,follower_of_friend
Dharmen80741664,Dipankar_cpiml,follower_of_friend
ArshulGour,Dipankar_cpiml,follower_of_friend
formatnggarbaze,Dipankar_cpiml,follower_of_friend
ChandaShreyan,Dipankar_cpiml,follower_of_friend
SayantanBhadra2,Dipankar_cpiml,follower_of_friend
red_sapphire1,Dipankar_cpiml,follower_of_friend
SanjayK27077584,Dipankar_cpiml,follower_of_friend
pvinodkumardvk,Dipankar_cpiml,follower_of_friend
Neeraj098440,Dipankar_cpiml,follower_of_friend
Debabrota,Dipankar_cpiml,follower_of_friend
RanjanJaiswal39,Dipankar_cpiml,follower_of_friend
yugalsrivastava,Dipankar_cpiml,follower_of_friend
dowhatevruwan2,Dipankar_cpiml,follower_of_friend
Indra40778303,Dipankar_cpiml,follower_of_friend
JunaihJ,Dipankar_cpiml,follower_of_friend
Dipankar_cpiml,HindutvaWatchRe,friend_of_friend
Dipankar_cpiml,shadab_anjum01,friend_of_friend
Dipankar_cpiml,MisraSayantan,friend_of_friend
Dipankar_cpiml,surjasakher96,friend_of_friend
Dipankar_cpiml,MDRaquibuzzama8,friend_of_friend
Dipankar_cpiml,Dharmen80741664,friend_of_friend
Dipankar_cpiml,ArshulGour,friend_of_friend
Dipankar_cpiml,formatnggarbaze,friend_of_friend
Dipankar_cpiml,ChandaShreyan,friend_of_friend
Dipankar_cpiml,SayantanBhadra2,friend_of_friend
Dipankar_cpiml,red_sapphire1,friend_of_friend
Dipankar_cpiml,SanjayK27077584,friend_of_friend
Dipankar_cpiml,pvinodkumardvk,friend_of_friend
Dipankar_cpiml,Neeraj098440,friend_of_friend
Dipankar_cpiml,Debabrota,friend_of_friend
Dipankar_cpiml,RanjanJaiswal39,friend_of_friend
Dipankar_cpiml,yugalsrivastava,friend_of_friend
Dipankar_cpiml,dowhatevruwan2,friend_of_friend
Dipankar_cpiml,Indra40778303,friend_of_friend
Dipankar_cpiml,JunaihJ,friend_of_friend
@SitaramYechury,PreetiChoudhry,friend
Ghanshyamdahiy7,PreetiChoudhry,follower_of_friend
rajindergupta_2,PreetiChoudhry,follower_of_friend
anilkumar493,PreetiChoudhry,follower_of_friend
AnwarHu74615031,PreetiChoudhry,follower_of_friend
MartisVinston,PreetiChoudhry,follower_of_friend
Robin88954639,PreetiChoudhry,follower_of_friend
baghelpramod4,PreetiChoudhry,follower_of_friend
ArunCol,PreetiChoudhry,follower_of_friend
error_4339,PreetiChoudhry,follower_of_friend
javeed_syed7767,PreetiChoudhry,follower_of_friend
heyDivyanshu,PreetiChoudhry,follower_of_friend
MusicMksmeHigh,PreetiChoudhry,follower_of_friend
ImranQureshy,PreetiChoudhry,follower_of_friend
AdityaK22187193,PreetiChoudhry,follower_of_friend
mywisedecision,PreetiChoudhry,follower_of_friend
RajeshKumarChh8,PreetiChoudhry,follower_of_friend
abhishek_soran,PreetiChoudhry,follower_of_friend
rkf1993,PreetiChoudhry,follower_of_friend
Satyend03636893,PreetiChoudhry,follower_of_friend
FansYati,PreetiChoudhry,follower_of_friend
PreetiChoudhry,Ghanshyamdahiy7,friend_of_friend
PreetiChoudhry,rajindergupta_2,friend_of_friend
PreetiChoudhry,anilkumar493,friend_of_friend
PreetiChoudhry,AnwarHu74615031,friend_of_friend
PreetiChoudhry,MartisVinston,friend_of_friend
PreetiChoudhry,Robin88954639,friend_of_friend
PreetiChoudhry,baghelpramod4,friend_of_friend
PreetiChoudhry,ArunCol,friend_of_friend
PreetiChoudhry,error_4339,friend_of_friend
PreetiChoudhry,javeed_syed7767,friend_of_friend
PreetiChoudhry,heyDivyanshu,friend_of_friend
PreetiChoudhry,MusicMksmeHigh,friend_of_friend
PreetiChoudhry,ImranQureshy,friend_of_friend
PreetiChoudhry,AdityaK22187193,friend_of_friend
PreetiChoudhry,mywisedecision,friend_of_friend
PreetiChoudhry,RajeshKumarChh8,friend_of_friend
PreetiChoudhry,abhishek_soran,friend_of_friend
PreetiChoudhry,rkf1993,friend_of_friend
PreetiChoudhry,Satyend03636893,friend_of_friend
PreetiChoudhry,FansYati,friend_of_friend
@SitaramYechury,NilotpalBasu1,friend
mchoudhury20073,NilotpalBasu1,follower_of_friend
SUDIPSA52506073,NilotpalBasu1,follower_of_friend
BIKASHN13302706,NilotpalBasu1,follower_of_friend
mohdobaid,NilotpalBasu1,follower_of_friend
ShikhoSpeaks08,NilotpalBasu1,follower_of_friend
MA52705765,NilotpalBasu1,follower_of_friend
advocate1sankar,NilotpalBasu1,follower_of_friend
VikramsinghSFI,NilotpalBasu1,follower_of_friend
sentigr8,NilotpalBasu1,follower_of_friend
RahulRo41832432,NilotpalBasu1,follower_of_friend
ComradeShubham,NilotpalBasu1,follower_of_friend
PDadagiri,NilotpalBasu1,follower_of_friend
DebashisRed,NilotpalBasu1,follower_of_friend
Ihatepoliticia3,NilotpalBasu1,follower_of_friend
psl_parthiv,NilotpalBasu1,follower_of_friend
RCDebjit,NilotpalBasu1,follower_of_friend
NandiSaptadip,NilotpalBasu1,follower_of_friend
stanick1998,NilotpalBasu1,follower_of_friend
SKASIFAFROZ,NilotpalBasu1,follower_of_friend
ArghyadeepKonar,NilotpalBasu1,follower_of_friend
NilotpalBasu1,mchoudhury20073,friend_of_friend
NilotpalBasu1,SUDIPSA52506073,friend_of_friend
NilotpalBasu1,BIKASHN13302706,friend_of_friend
NilotpalBasu1,mohdobaid,friend_of_friend
NilotpalBasu1,ShikhoSpeaks08,friend_of_friend
NilotpalBasu1,MA52705765,friend_of_friend
NilotpalBasu1,advocate1sankar,friend_of_friend
NilotpalBasu1,VikramsinghSFI,friend_of_friend
NilotpalBasu1,sentigr8,friend_of_friend
NilotpalBasu1,RahulRo41832432,friend_of_friend
NilotpalBasu1,ComradeShubham,friend_of_friend
NilotpalBasu1,PDadagiri,friend_of_friend
NilotpalBasu1,DebashisRed,friend_of_friend
NilotpalBasu1,Ihatepoliticia3,friend_of_friend
NilotpalBasu1,psl_parthiv,friend_of_friend
NilotpalBasu1,RCDebjit,friend_of_friend
NilotpalBasu1,NandiSaptadip,friend_of_friend
NilotpalBasu1,stanick1998,friend_of_friend
NilotpalBasu1,SKASIFAFROZ,friend_of_friend
NilotpalBasu1,ArghyadeepKonar,friend_of_friend
@SitaramYechury,Suparna_Singh,friend
jmzaidi,Suparna_Singh,follower_of_friend
Deepakgorakhpu1,Suparna_Singh,follower_of_friend
Ajinkyavw007,Suparna_Singh,follower_of_friend
its_gauravbatra,Suparna_Singh,follower_of_friend
KazimAl04976482,Suparna_Singh,follower_of_friend
DXB_MB,Suparna_Singh,follower_of_friend
MaheshkMH15,Suparna_Singh,follower_of_friend
pramodasethi1,Suparna_Singh,follower_of_friend
JeremyMathews10,Suparna_Singh,follower_of_friend
ArijitN41485340,Suparna_Singh,follower_of_friend
mr_professeur_,Suparna_Singh,follower_of_friend
coolestabhi14,Suparna_Singh,follower_of_friend
iamthesg07,Suparna_Singh,follower_of_friend
Faiz212777154,Suparna_Singh,follower_of_friend
VictorPandit,Suparna_Singh,follower_of_friend
Jagadis75098116,Suparna_Singh,follower_of_friend
AshishKumarRnjn,Suparna_Singh,follower_of_friend
FarooqUnplugged,Suparna_Singh,follower_of_friend
GirishMadaan1,Suparna_Singh,follower_of_friend
Maplesssid,Suparna_Singh,follower_of_friend
Suparna_Singh,jmzaidi,friend_of_friend
Suparna_Singh,Deepakgorakhpu1,friend_of_friend
Suparna_Singh,Ajinkyavw007,friend_of_friend
Suparna_Singh,its_gauravbatra,friend_of_friend
Suparna_Singh,KazimAl04976482,friend_of_friend
Suparna_Singh,DXB_MB,friend_of_friend
Suparna_Singh,MaheshkMH15,friend_of_friend
Suparna_Singh,pramodasethi1,friend_of_friend
Suparna_Singh,JeremyMathews10,friend_of_friend
Suparna_Singh,ArijitN41485340,friend_of_friend
Suparna_Singh,mr_professeur_,friend_of_friend
Suparna_Singh,coolestabhi14,friend_of_friend
Suparna_Singh,iamthesg07,friend_of_friend
Suparna_Singh,Faiz212777154,friend_of_friend
Suparna_Singh,VictorPandit,friend_of_friend
Suparna_Singh,Jagadis75098116,friend_of_friend
Suparna_Singh,AshishKumarRnjn,friend_of_friend
Suparna_Singh,FarooqUnplugged,friend_of_friend
Suparna_Singh,GirishMadaan1,friend_of_friend
Suparna_Singh,Maplesssid,friend_of_friend
@SitaramYechury,PrannoyRoyNDTV,friend
NareshK14041967,PrannoyRoyNDTV,follower_of_friend
a_sharif2408,PrannoyRoyNDTV,follower_of_friend
Yakku34786265,PrannoyRoyNDTV,follower_of_friend
gopinathpal2011,PrannoyRoyNDTV,follower_of_friend
khan44523111,PrannoyRoyNDTV,follower_of_friend
FurniturGk,PrannoyRoyNDTV,follower_of_friend
hrintheroom,PrannoyRoyNDTV,follower_of_friend
Radhika60953449,PrannoyRoyNDTV,follower_of_friend
NewIndiaNew2018,PrannoyRoyNDTV,follower_of_friend
Anu6319,PrannoyRoyNDTV,follower_of_friend
SalmanK58267203,PrannoyRoyNDTV,follower_of_friend
shiveshnand,PrannoyRoyNDTV,follower_of_friend
darshandhamel17,PrannoyRoyNDTV,follower_of_friend
Simonster07,PrannoyRoyNDTV,follower_of_friend
pramodasethi1,PrannoyRoyNDTV,follower_of_friend
jfziJqhx20peRto,PrannoyRoyNDTV,follower_of_friend
Avl76743395,PrannoyRoyNDTV,follower_of_friend
Sadique11952679,PrannoyRoyNDTV,follower_of_friend
KfaSarat,PrannoyRoyNDTV,follower_of_friend
23Mandeville,PrannoyRoyNDTV,follower_of_friend
PrannoyRoyNDTV,NareshK14041967,friend_of_friend
PrannoyRoyNDTV,a_sharif2408,friend_of_friend
PrannoyRoyNDTV,Yakku34786265,friend_of_friend
PrannoyRoyNDTV,gopinathpal2011,friend_of_friend
PrannoyRoyNDTV,khan44523111,friend_of_friend
PrannoyRoyNDTV,FurniturGk,friend_of_friend
PrannoyRoyNDTV,hrintheroom,friend_of_friend
PrannoyRoyNDTV,Radhika60953449,friend_of_friend
PrannoyRoyNDTV,NewIndiaNew2018,friend_of_friend
PrannoyRoyNDTV,Anu6319,friend_of_friend
PrannoyRoyNDTV,SalmanK58267203,friend_of_friend
PrannoyRoyNDTV,shiveshnand,friend_of_friend
PrannoyRoyNDTV,darshandhamel17,friend_of_friend
PrannoyRoyNDTV,Simonster07,friend_of_friend
PrannoyRoyNDTV,pramodasethi1,friend_of_friend
PrannoyRoyNDTV,jfziJqhx20peRto,friend_of_friend
PrannoyRoyNDTV,Avl76743395,friend_of_friend
PrannoyRoyNDTV,Sadique11952679,friend_of_friend
PrannoyRoyNDTV,KfaSarat,friend_of_friend
PrannoyRoyNDTV,23Mandeville,friend_of_friend
@SitaramYechury,vikramchandra,friend
Pran_eeta,vikramchandra,follower_of_friend
dukaanonline,vikramchandra,follower_of_friend
AbdulFa79974048,vikramchandra,follower_of_friend
MochaharyPankaj,vikramchandra,follower_of_friend
KharatA_,vikramchandra,follower_of_friend
DivyePratap2,vikramchandra,follower_of_friend
mudabbirirfan,vikramchandra,follower_of_friend
MM9127815101,vikramchandra,follower_of_friend
Juhu88603296,vikramchandra,follower_of_friend
Ronit13222195,vikramchandra,follower_of_friend
Human61945471,vikramchandra,follower_of_friend
SaifMohammedSh1,vikramchandra,follower_of_friend
sanjeeva1993,vikramchandra,follower_of_friend
paulam63,vikramchandra,follower_of_friend
s_tiwari15,vikramchandra,follower_of_friend
Tapan16449310,vikramchandra,follower_of_friend
mluv1239,vikramchandra,follower_of_friend
joshfer07,vikramchandra,follower_of_friend
govind2511,vikramchandra,follower_of_friend
AnkkyArora,vikramchandra,follower_of_friend
vikramchandra,Pran_eeta,friend_of_friend
vikramchandra,dukaanonline,friend_of_friend
vikramchandra,AbdulFa79974048,friend_of_friend
vikramchandra,MochaharyPankaj,friend_of_friend
vikramchandra,KharatA_,friend_of_friend
vikramchandra,DivyePratap2,friend_of_friend
vikramchandra,mudabbirirfan,friend_of_friend
vikramchandra,MM9127815101,friend_of_friend
vikramchandra,Juhu88603296,friend_of_friend
vikramchandra,Ronit13222195,friend_of_friend
vikramchandra,Human61945471,friend_of_friend
vikramchandra,SaifMohammedSh1,friend_of_friend
vikramchandra,sanjeeva1993,friend_of_friend
vikramchandra,paulam63,friend_of_friend
vikramchandra,s_tiwari15,friend_of_friend
vikramchandra,Tapan16449310,friend_of_friend
vikramchandra,mluv1239,friend_of_friend
vikramchandra,joshfer07,friend_of_friend
vikramchandra,govind2511,friend_of_friend
vikramchandra,AnkkyArora,friend_of_friend
@SitaramYechury,soniandtv,friend
BhagatYaswant,soniandtv,follower_of_friend
a_sharif2408,soniandtv,follower_of_friend
DrAKuma57843464,soniandtv,follower_of_friend
Vashishthk5,soniandtv,follower_of_friend
jmzaidi,soniandtv,follower_of_friend
ParaganR,soniandtv,follower_of_friend
Ramadev27561694,soniandtv,follower_of_friend
iamthesg07,soniandtv,follower_of_friend
Sachin_4827,soniandtv,follower_of_friend
sudarshanindia,soniandtv,follower_of_friend
Jitende76732917,soniandtv,follower_of_friend
GautamC17211275,soniandtv,follower_of_friend
yad_yaduvendra,soniandtv,follower_of_friend
ArunCol,soniandtv,follower_of_friend
Jagadis75098116,soniandtv,follower_of_friend
QasimMa57494310,soniandtv,follower_of_friend
pankaj25100,soniandtv,follower_of_friend
Sandeep34402884,soniandtv,follower_of_friend
Shivani87764925,soniandtv,follower_of_friend
soumyasmitdas,soniandtv,follower_of_friend
soniandtv,BhagatYaswant,friend_of_friend
soniandtv,a_sharif2408,friend_of_friend
soniandtv,DrAKuma57843464,friend_of_friend
soniandtv,Vashishthk5,friend_of_friend
soniandtv,jmzaidi,friend_of_friend
soniandtv,ParaganR,friend_of_friend
soniandtv,Ramadev27561694,friend_of_friend
soniandtv,iamthesg07,friend_of_friend
soniandtv,Sachin_4827,friend_of_friend
soniandtv,sudarshanindia,friend_of_friend
soniandtv,Jitende76732917,friend_of_friend
soniandtv,GautamC17211275,friend_of_friend
soniandtv,yad_yaduvendra,friend_of_friend
soniandtv,ArunCol,friend_of_friend
soniandtv,Jagadis75098116,friend_of_friend
soniandtv,QasimMa57494310,friend_of_friend
soniandtv,pankaj25100,friend_of_friend
soniandtv,Sandeep34402884,friend_of_friend
soniandtv,Shivani87764925,friend_of_friend
soniandtv,soumyasmitdas,friend_of_friend
@SitaramYechury,rahulkanwal,friend
Babakelwade4,rahulkanwal,follower_of_friend
itherocky,rahulkanwal,follower_of_friend
DrAnilSajjan1,rahulkanwal,follower_of_friend
satyajitlawand,rahulkanwal,follower_of_friend
lalitsi65735912,rahulkanwal,follower_of_friend
Yakku34786265,rahulkanwal,follower_of_friend
lovermeet,rahulkanwal,follower_of_friend
Shivani13507694,rahulkanwal,follower_of_friend
RajkumarkohliJ,rahulkanwal,follower_of_friend
sibaprasadkar13,rahulkanwal,follower_of_friend
BhagatYaswant,rahulkanwal,follower_of_friend
rohangsolanki,rahulkanwal,follower_of_friend
ssnaveenorg,rahulkanwal,follower_of_friend
jyothibulasara,rahulkanwal,follower_of_friend
mathpati_yogesh,rahulkanwal,follower_of_friend
HDolhare,rahulkanwal,follower_of_friend
mailk_dr,rahulkanwal,follower_of_friend
b_sayak,rahulkanwal,follower_of_friend
Priyank20252246,rahulkanwal,follower_of_friend
SiddacharSidde1,rahulkanwal,follower_of_friend
rahulkanwal,Babakelwade4,friend_of_friend
rahulkanwal,itherocky,friend_of_friend
rahulkanwal,DrAnilSajjan1,friend_of_friend
rahulkanwal,satyajitlawand,friend_of_friend
rahulkanwal,lalitsi65735912,friend_of_friend
rahulkanwal,Yakku34786265,friend_of_friend
rahulkanwal,lovermeet,friend_of_friend
rahulkanwal,Shivani13507694,friend_of_friend
rahulkanwal,RajkumarkohliJ,friend_of_friend
rahulkanwal,sibaprasadkar13,friend_of_friend
rahulkanwal,BhagatYaswant,friend_of_friend
rahulkanwal,rohangsolanki,friend_of_friend
rahulkanwal,ssnaveenorg,friend_of_friend
rahulkanwal,jyothibulasara,friend_of_friend
rahulkanwal,mathpati_yogesh,friend_of_friend
rahulkanwal,HDolhare,friend_of_friend
rahulkanwal,mailk_dr,friend_of_friend
rahulkanwal,b_sayak,friend_of_friend
rahulkanwal,Priyank20252246,friend_of_friend
rahulkanwal,SiddacharSidde1,friend_of_friend
@SitaramYechury,aroonpurie,friend
v_a_n_o_s,aroonpurie,follower_of_friend
vvikramsingh,aroonpurie,follower_of_friend
AdarshGSports,aroonpurie,follower_of_friend
ravi63e,aroonpurie,follower_of_friend
baheti_rishi,aroonpurie,follower_of_friend
NirvairSinghVi3,aroonpurie,follower_of_friend
JayeshjainPune,aroonpurie,follower_of_friend
skshivam34,aroonpurie,follower_of_friend
divyashakothari,aroonpurie,follower_of_friend
RavsahebShinde9,aroonpurie,follower_of_friend
Karam0090,aroonpurie,follower_of_friend
JivanPandit4,aroonpurie,follower_of_friend
SubodhK58974139,aroonpurie,follower_of_friend
ChandramauliTr3,aroonpurie,follower_of_friend
shalinivig,aroonpurie,follower_of_friend
JatinBa49127758,aroonpurie,follower_of_friend
